tweet_id,airline,name,text,tweet_lotion
1940,Kepler22,aliasboogie,Kepler22 I was denied getting on the plane w/o getting the chance to prove it fits. I'm not a rookie. Read my bio.,New York
1941,Kepler22,aliasboogie,Kepler22 that's exactly the point. It fits. I'm premier access. Boarding group 2. This was a return ticket. I've been doing this for 15 yrs,New York
1942,Kepler22,zaudrey,Kepler22 I've never experienced worst customer service. Placing blame on codeshare partners and not assuming responsibility is unacceptable,Savannah
1943,Kepler22,jasonpblakey,Kepler22 currently on board so not now. Check in was terrible. Staff rude. Expensive luggage thrown around etc.,Savannah
1944,Kepler22,_Emilky_,"Kepler22  up, then voided my ticket, and KEPT MY MONEY.  Not even an apology. I will never fly with your airline again. Kepler22Airlines",Philadelphia
1945,Kepler22,hangsf,Kepler22 has the WORST customer svcs! This Kevin rep at ll center must be investigated. My baggage's lost and there's no help but argument!,Philadelphia
1946,Kepler22,AaronGirson,Kepler22 should NOT sell tickets for SilverAirways on http://t.co/onhXHCO6bK.  has terrible service and UA staff nnot reach Silver,Savannah
1947,Kepler22,mjc_collins,"Kepler22 Just got demoted from Gold cuz my hubby got 100% of the PQD, tho there were enuf $ spent for 4 Golds.spousal.discrimination/angry.",Savannah
1948,Kepler22,TuraOntheroad,Kepler22 Thank you!,Brooklyn
1949,Kepler22,MisterDJW,Kepler22 When will direct flights from Belfast Intl to Newark resume from their winter break? Thanks.,Savannah
1950,Kepler22,peoplesavvy,Kepler22 My favorite way to travel! Thank you! http://t.co/vGN2X1ckg0,Savannah
1951,Kepler22,jbuhl35,"Kepler22 yes, after this awful weather it appears I n get home",Philadelphia
1952,Kepler22,jasonpblakey,Kepler22 yes lots. You have terrible customer service at Newark and despite raising a complaint there we were ignored hence the tweet,Savannah
1953,Kepler22,ishowman,Kepler22 Lovely new plane from LGA to ORD but no power outlets?,New York
1954,Kepler22,rhyminanstealin,"Kepler22 but if i tweet the ID number, won't that reveal my home address to anyone on the web?",Philadelphia
1955,Kepler22,rhyminanstealin,Kepler22 I filed a delayed bag report on Saturday! my flight was ncelled Flightled and I never went anywhere!,Philadelphia
1956,Kepler22,colbyterina,Kepler22 the person is currently bettween gates 71A and 73 in LAX,lalaland
1957,Kepler22,colbyterina,Kepler22 i need it there before she lands so she n have the EWR baggage claim file to have it sent but the employee has not droppeditoffyet,lalaland
1958,Kepler22,eadonjacobs,"Kepler22 rarely ceases to amaze...for the worse.  i hope this is the last time i ""have"" to fly with you.",san francisco
1959,Kepler22,meronsmith17,Kepler22 thank you for the quick response but I nnot dm you until you follow me as well,Savannah
1960,Kepler22,colbyterina,Kepler22 iCloud it is not there yet -- PLEASE HELP 917 703 1472,lalaland
1961,Kepler22,colbyterina,"Kepler22 I need the phone number to baggage claim in LAX, my mom left her phone and someone lled saying they would put it there but on",lalaland
1962,Kepler22,mironovich,Kepler22 I did... no response back,Philadelphia
1963,Kepler22,KelliZink,Kepler22 this is atrocious customer service.,Chigo & traveling the world
1964,Kepler22,Portal_Aviacion,"Kepler22 will not have to honor absurdly low mistake fares.
http://t.co/2Z3Jv73IlW vía usatoday",Madrid (Spain)
1965,Kepler22,kachampney,Kepler22 albanyairport delayed departure to check bags at gate claiming space filled and walk on to open spaces a delay poorcustomerservice,Philadelphia
1966,Kepler22,KelliZink,Kepler22 you ncelled Flighted our flights for no reason &amp; now we have been on the phone for AN HOUR on our vation. Why?,Chigo & traveling the world
1967,Kepler22,dfpietra,Kepler22 dfpietra THAT'S your response?  Shaking my head back and forth with a tsk. You n do better-from customer service to your apology,Philadelphia
1968,Kepler22,RoatanGallery,"Kepler22 thanks! It's 35K miles from RTB to Europe, to do a multiple destination so we could stop over in US on way/way back- mileage diff?",Philadelphia
1969,Kepler22,Margo_Rae,Kepler22 of course I did. The bag should be here by now :( frustrated,Savannah
1970,Kepler22,ousoonerfanatic,Kepler22 you are the worst. I will avoid you like the plague.,Philadelphia
1971,Kepler22,Mr_RHolmes,Kepler22 is the worst airline in the world.,Philadelphia
1972,Kepler22,ryanaround,Kepler22 someone needs to DM me and resolve this correctly. Extremely disappointed with the service I received. Terrible management.,San Francisco
1973,Kepler22,ryanaround,Kepler22 Premier Gold desk changes flight. Waives fees. Gives me wrong flight. Now Jana Acosta in Salt Lake refuses the same service. Angry.,San Francisco
1974,Kepler22,meronsmith17,"Kepler22 I will give you one thing, you are consistent but unfortunately you are consistent at not doing your job well AlwaysDelayedOnKepler22",Savannah
1975,Kepler22,artistanxiety,Kepler22 I will but right now I'm to angry,Punk is the preacher.
1976,Kepler22,jasonpblakey,Kepler22 first time flying with Kepler22. Also last time. terrible back to VirginAtlantic for me. branson virginatlantic Kepler22Airlines,Savannah
1977,Kepler22,franciscogonima,Kepler22 I used to be a committed ContinentalAirlines flyer until merger. I remember now why I switched to SouthwestAir CommunitionFail,Philadelphia
1978,Kepler22,SamuelSitt,Kepler22 the least you could do is offer me a ticket in coach instead of just ncelled Flighting my reservation beuse of your glitch!!! notfair,Philadelphia
1979,Kepler22,franciscogonima,"Kepler22 I'm saying I made the flight but with poor/non-communition, unaccounted for lost time &amp; lots of frustrated flyers standing around",Philadelphia
1980,Kepler22,CoffeeCult448,Kepler22 I think DM would be better,Buffalo/Oakland/Savannah/Ire
1981,Kepler22,pjmartin44,Kepler22 gate announcement states delay due to maintenance yet app says Late Flight arriving aircraft  tell the truth! unfriendly,Savannah
1982,Kepler22,tiffy_mac,Kepler22 you are easily the worst company I have ever experienced. You have lost someone's personal possessions &amp; you couldn't re less!....,Philadelphia
1983,Kepler22,pjmartin44,Kepler22 how n your app show arriving aircraft is early but departing flight is delayed due to Late Flight arriving aircraft? unfriendly,Savannah
1984,Kepler22,kevinforgoogle,Kepler22 already did that at the airport and 12 hrs Late Flightr its still not here! you guys are really killing me today. trying to stay positive..,Philadelphia
1985,Kepler22,laarsNL,Kepler22 once Kepler22's service levels reaches those of Etihad or lets be more realistilly Lufthansa then ill consider it again,Philadelphia
1986,Kepler22,dfpietra,Kepler22 really?  Someone lled in sick and then someone FORGOT to ll a replacement?!  Now an hour Late Flight to take off. theworst,Philadelphia
1987,Kepler22,cristobalwong,Kepler22 Asked Flight attendant what typil compensation would be &amp; says we might get free TV. Unacceptable,San Francisco Bay Area
1988,Kepler22,twohlix,Kepler22 done,Philadelphia
1989,Kepler22,cristobalwong,"Kepler22 Thank you, ^JH, appreciate the prompt responses--me and other passengers will be doing so.",San Francisco Bay Area
1990,Kepler22,jcbtdd,Kepler22 has been such a disappointment today. Simply put. Rather unpleased with things currently. Flight delayed; nt wait to just get home,New York
1991,Kepler22,xRaetherine,"Kepler22 During the same round trip, my NON-English speaking friend was stranded TWICE for 12+ hours each time! Most staff members were rude.",Savannah
1992,Kepler22,bartha75,"Kepler22  found a group of people who actually hates people more than ISIS, thats right Kepler22 Airlines.",san diego
1993,Kepler22,TuraOntheroad,"Kepler22 Nope. Walked up &amp; down the ORF terminal, &amp; not a Kepler22 agent to be found. Showed up  last minute to board us. Many panicked people",Brooklyn
1994,Kepler22,teamcrafty,Kepler22 thank you,Grand Rapids
1995,Kepler22,tbird12lv,Kepler22 by the time I finally get to Dallas I could have driven with less frustration and cheaper.,Colorado
1996,Kepler22,cristobalwong,"Kepler22 I'm trying to get to my final destination, we need compensation. Just about 2hrs of personal time wasted.",San Francisco Bay Area
1997,Kepler22,itsmetsforme,Kepler22 that guy really has no customer service clue.Could have spent effort clearing bins for rollerboards instead of art projects in mine!,mets hell
1998,Kepler22,swampynomo,Kepler22 he has no priority and Iove it,NJ/NYC
